object_id,area,area_convex,equivalent_diameter_area,major_axis_length,minor_axis_length,eccentricity,orientation,equivalent_diameter,feret_diameter_max,solidity,extent,circularity
0,5254.0,5624.0,5253.999999999999,92.93391370400464,75.73925018765458,0.5794895511121774,-1.1278401049831006,81.78997840835113,96.317184344228,0.9342105263157895,0.6499257793171698,0.7227164433612759
1,3183.0,3266.0,3183.0,67.55170246193852,60.44852277817578,0.44637048319092976,-0.8977938127542623,63.66098861070273,68.70953354520753,0.9745866503368035,0.7419580419580419,0.8728729698690328
2,2222.0,2268.0,2221.9999999999995,56.168932836031786,50.49682288936741,0.43791382372193466,-0.025268376070600302,53.189644371827974,58.69412236331676,0.9797178130511464,0.7496626180836707,0.902203113083478
3,5597.0,5766.0,5597.0,89.17910727756356,80.43817495295772,0.43176835444614003,-0.205996883753566,84.41754398158422,92.47702417357513,0.9706902532084634,0.7571699134199135,0.8654403167121788
4,5493.0,5859.0,5493.000000000001,116.68765044810272,62.02360629439439,0.8470361359931586,-0.891262133826435,83.62956904845468,119.75391434103521,0.937532002048131,0.6159452792105853,0.7084264907185038
5,8504.0,8824.0,8504.0,113.15319100485829,97.25179494745157,0.5111858632616577,-0.18829496329011217,104.05589405904801,121.49485585818027,0.9637352674524026,0.6814102564102564,0.8091954657027308
6,2738.0,2863.0,2737.9999999999995,70.83415512100632,49.868008032885086,0.7101892964838465,0.8480053222393696,59.043457499412035,75.21303078589507,0.9563395040167656,0.6790674603174603,0.7992632841864106
7,3076.0,3150.0,3076.0000000000005,69.35089526068295,57.04937256548879,0.5685928070327156,0.9412065538338278,62.58182515399628,71.56116265125938,0.9765079365079365,0.7063145809414466,0.8603314234463483
8,3897.0,4062.0,3896.999999999999,83.43046836981041,60.134216822536025,0.6931738224857079,-0.961690325216032,70.44014839445562,86.55634003352961,0.9593796159527327,0.7024152847873107,0.798657419727146
9,7206.0,7803.0,7206.000000000001,118.61979364485508,82.66880021568628,0.7171464727057764,-0.1556820264445485,95.78603321654772,120.3536455617361,0.9234909650134564,0.6582024113993423,0.693840448429444
10,5094.0,5303.0,5093.999999999999,90.70504097829175,72.53668543148027,0.6004017865074961,1.1821663744452644,80.53497526466944,91.0659101969557,0.9605883462191213,0.7517709563164109,0.8346602666053973
11,2893.0,2968.0,2893.0000000000005,67.06161382007805,55.68948873715992,0.5571338096094041,-0.10578130526490562,60.69169632592935,68.8839603971781,0.9747304582210242,0.7597163865546218,0.8601881698375322
12,4234.0,4678.0,4234.0,90.96640963943844,63.88482252944884,0.7118907257010245,-1.2643980869251639,73.42272286158202,92.43916918709297,0.9050876442924327,0.6952380952380952,0.6920318270285039
13,3524.0,4068.0,3524.0000000000005,75.46908224340162,66.94227933961098,0.4617387924881139,1.3107779156001111,66.98429782901896,80.80222769206304,0.8662733529990168,0.6525925925925926,0.5892643709681036
14,2337.0,2655.0,2337.0,75.57509436210276,44.49116029011177,0.8083506152613902,0.4057319561219988,54.54870132318528,76.27581530209953,0.880225988700565,0.6119402985074627,0.6452555525938497
15,11409.0,13098.0,11409.0,155.24832424095072,103.86239997439685,0.7432550338809566,-0.556558341526084,120.52547434415462,162.1172415260018,0.8710490151168118,0.5409416338722678,0.5616345998591595
16,1305.0,1382.0,1305.0000000000002,47.20768863259957,36.07605470951574,0.6449808780968895,0.7574416168109629,40.76245338395847,50.774009099144415,0.9442836468885673,0.6904761904761905,0.8214058377902791
17,13736.0,15085.0,13736.0,192.57763003883872,100.4162750196998,0.8532924068761745,0.20366766724497634,132.24680860603857,211.5892246783848,0.9105734173019556,0.7018906489524783,0.4880036349349897
18,37.0,39.0,37.0,9.688084549033276,4.903380069435109,0.8624602393125829,1.108387499242264,6.863662517577698,9.848857801796104,0.9487179487179487,0.6851851851851852,0.9694901259935803
19,5672.0,6008.0,5672.000000000001,126.3899151657697,58.686476802837205,0.8856628995555735,1.4922562890066404,84.98126086225035,125.96031120952345,0.9440745672436751,0.7950658816932997,0.6338409592712574
20,551.0,566.0,551.0,27.758058733431586,25.28053715212361,0.41296727873760486,-0.06265067309896437,26.486883341553696,28.792360097775937,0.9734982332155477,0.8162962962962963,0.9635664733353579
21,4180.0,5066.0,4180.000000000001,100.4580145253194,59.041989269567694,0.8090585780422536,1.099059054765416,72.9530074568073,103.07764064044152,0.8251085669166995,0.6139835487661575,0.49380252019327764
22,2523.0,2698.0,2523.0000000000005,70.40228992923099,46.462586560057346,0.7513020939432508,-0.858768355521761,56.677891380738714,71.7007670809734,0.9351371386212008,0.6893442622950819,0.7537286859794672
23,5032.0,5282.0,5032.000000000001,83.57271458945736,78.11301558537718,0.3555131646870511,1.024895248229742,80.04337192489669,87.36704184073076,0.9526694433926542,0.7305458768873403,0.7812842779861239
24,2420.0,2500.0,2420.0000000000005,64.96704282727607,48.16507327988145,0.6710887414609557,-1.115852562148439,55.50891548444353,67.446274915669,0.968,0.6310299869621904,0.8210806508120686
25,3230.0,3396.0,3230.0,67.94189408220635,61.55434812637082,0.42330943840508034,-0.8799939686288334,64.1292735768508,72.3394774656273,0.9511189634864546,0.6695688225538972,0.7833981081724167
26,15358.0,17337.0,15358.000000000002,225.38677937545916,96.99479042900589,0.9026629733622372,-0.3540173784309952,139.83709424913917,230.70543990118657,0.8858510699659687,0.5768262910798122,0.38165640123599565
27,1088.0,1118.0,1088.0,40.318037228280474,34.88311189981543,0.5014292310509326,1.261675990962533,37.219411933450225,43.657759905886145,0.9731663685152058,0.7371273712737128,0.8943829351216536
28,2234.0,2602.0,2234.0000000000005,69.81675491424224,44.83831538022954,0.7665131771995661,0.28253029906988736,53.333077381099564,73.38937252763509,0.8585703305149884,0.6348394430235862,0.5668038186109333
29,4251.0,4759.0,4251.0,91.27366851881995,64.4112047706012,0.7085175687573539,-0.14448181633295687,73.56997556523433,94.14881836751856,0.8932548854801429,0.6329660512209648,0.6377343654861091
30,5.0,5.0,5.000000000000001,3.098386676965933,1.7888543819998317,0.816496580927726,-1.2490457723982544,2.5231325220201604,3.1622776601683795,1.0,0.8333333333333334,2.3173247538676778
31,2998.0,3157.0,2998.0,85.2822691987087,45.37226132352008,0.8467289252358465,0.7730275256711853,61.78326759824231,85.42833253669417,0.949635730123535,0.6032193158953723,0.7277718089425582
32,1794.0,1827.0,1794.0000000000002,61.933056604639575,39.96577772437731,0.7639241247931868,-0.17549942834465293,47.79321859066286,65.7875368135941,0.9819376026272578,0.7119047619047619,0.730781211441246
33,2562.0,2757.0,2561.9999999999995,73.82932427105733,46.37427541482621,0.7781099227876177,0.5751346940759204,57.11426891426946,72.94518489934754,0.9292709466811752,0.6310344827586207,0.7395111102023574
34,3397.0,4148.0,3396.999999999999,94.102893759943,53.208002058857105,0.824800637300529,-1.1322814056588162,65.76621270428568,90.79647570252934,0.8189488910318226,0.5316118935837245,0.5969160230790748
35,1985.0,2129.0,1985.0,56.4359332152826,46.968104262695505,0.5544191708143796,1.398683691440705,50.273059348912696,63.56099432828282,0.9323626115547206,0.6403225806451613,0.7565381478642709
36,3668.0,4194.0,3668.0,95.9495381517109,52.407382141122916,0.8376565346293703,-0.5336802791576123,68.33917361285968,100.26464980241042,0.8745827372436814,0.5697421559490525,0.5441818272922256
37,1213.0,1321.0,1213.0000000000002,51.03312533838286,31.82681655280666,0.7817035778016658,0.2233242421000349,39.299358363257696,53.225933528685054,0.9182437547312642,0.7985516787360105,0.6590340168643305
38,7.0,8.0,7.000000000000001,3.6857065455973044,2.822514422975452,0.6430787000116572,1.2606715838034859,2.985410660720923,4.123105625617661,0.875,0.5833333333333334,2.006405475692071
39,2964.0,3243.0,2964.0,67.16805048587386,58.24014170846433,0.49816714587239724,-0.5016554876963786,61.43192989476256,73.00684899377592,0.913968547641073,0.7406296851574213,0.7303823504900456
40,11773.0,13403.0,11773.0,223.84540875405568,71.32759702758047,0.9478735629537838,-0.19395079032340848,122.4330394957467,220.73740054644117,0.8783854360963963,0.6084237726098192,0.4551687023122254
41,1093.0,1134.0,1092.9999999999998,39.36101592040114,36.08744855403862,0.39927263403164864,1.3379661448527058,37.3048364477789,44.721359549995796,0.9638447971781305,0.6369463869463869,0.853551669887988
42,3409.0,4097.0,3408.9999999999995,87.86849075169854,60.13050762692486,0.72917817440933,-1.0822407019188514,65.88227081698209,85.70297544426332,0.8320722479863315,0.6828926282051282,0.5283264546772857
43,704.0,738.0,704.0,42.28369236916657,21.99572575100829,0.854048087847378,1.5280802044025072,29.93928254807644,41.97618372363071,0.9539295392953929,0.7804878048780488,0.7477696575133062
44,11178.0,12868.0,11178.000000000002,147.7652337485251,101.2312884482544,0.7284660443022968,-0.8431888051724946,119.29908478714181,152.5319638633162,0.8686664594342555,0.6233896603647314,0.525724526156629
45,1598.0,1680.0,1598.0000000000002,54.769787088063566,37.97447021613381,0.72060382357278,-0.6071570477443776,45.106948383666904,56.302753041036986,0.9511904761904761,0.6852487135506004,0.8041524926595195
46,323.0,335.0,323.0,24.97837923436821,16.54300227942448,0.7492450630537514,0.7401308942575109,20.279456919490165,25.059928172283335,0.9641791044776119,0.6991341991341992,0.9104486445955764
47,690.0,707.0,690.0,34.526864486094446,26.87145893503761,0.627921302933571,1.5129357901112908,29.640095915284455,37.64306044943742,0.9759547383309759,0.7666666666666667,0.8209751710645942
48,4.0,4.0,3.9999999999999996,2.8284271247461903,1.7320508075688772,0.7905694150420949,1.5707963267948966,2.256758334191025,3.0,1.0,0.6666666666666666,2.3536273758173025
49,4074.0,4829.0,4074.0,124.76121531320884,44.36661747430287,0.9346335763497076,-0.5252375651841585,72.02206540533986,121.07848694132248,0.8436529302132947,0.4743828598043782,0.5195530403852202
50,3260.0,3738.0,3259.999999999999,79.75857490354043,55.406196276618864,0.7193248518658244,0.05446780531517171,64.42639921520238,81.6333265278342,0.8721241305510968,0.752539242843952,0.6607640223541767
51,1827.0,1897.0,1827.0000000000005,53.22975914235094,45.05935964457877,0.5323777123871221,0.8632795098791199,48.23078527487545,56.859475903318,0.9630996309963099,0.6756656804733728,0.8108683826191481
52,11067.0,13143.0,11067.0,142.9652131882319,114.64937004493028,0.5974060202841112,-1.2769682169690848,118.70527385749989,157.8670326572334,0.8420451951609221,0.585431654676259,0.4853325664856002
53,330.0,348.0,330.00000000000006,23.805657958783204,17.792843169821367,0.6643509573919414,0.40073741776930366,20.49802550887777,25.632011235952593,0.9482758620689655,0.7236842105263158,0.8830829120005083
54,2662.0,2705.0,2662.0,87.00187556972031,42.82425774408606,0.8704695688063042,0.012727805533600584,58.2182417124135,95.08417323613851,0.9841035120147874,0.6834403080872914,0.6295636212254502
55,2804.0,2898.0,2804.0,64.07693410025327,56.44612632628113,0.4732804971193693,-0.32188474338315504,59.75084671732608,66.88796603276258,0.9675638371290545,0.8092352092352092,0.8301386103437634
56,1047.0,1166.0,1046.9999999999998,48.54260205510223,29.060056601444813,0.8010102932002778,-1.2059084413175705,36.511392788247825,48.84669896727925,0.8979416809605489,0.705050505050505,0.6934827470767833
57,752.0,776.0,752.0,42.79944602157672,23.180300627405135,0.840634514034485,1.5351786145492032,30.943111311580196,43.41658669218482,0.9690721649484536,0.8138528138528138,0.7541337308440925
58,916.0,943.0,916.0,53.191226536581496,22.655084799982752,0.9047619100593228,-0.23364956975078713,34.15095054280933,56.04462507680822,0.9713679745493107,0.6785185185185185,0.669175571295188
59,972.0,1045.0,972.0000000000001,43.55298601552902,29.883879392633418,0.727460129022681,0.1049926747148261,35.17938085701024,47.80167361086848,0.9301435406698565,0.7286356821589205,0.7445457273847588
60,9253.0,10989.0,9253.0,128.651210559318,111.37098534006434,0.5005950195484662,0.13284361570074443,108.541630296557,134.8369385591352,0.8420238420238421,0.5802709143358836,0.47644569931587377
61,5733.0,6999.0,5733.000000000001,129.06847506244358,66.98018065659141,0.8548041467814868,-0.8675640299191503,85.43700784769261,122.80065146407001,0.8191170167166738,0.5463121783876501,0.47486109003019517
62,1628.0,1773.0,1628.0,67.46431753874484,35.88735217019696,0.8467784805281688,1.5514521526207388,45.528386516862696,71.7007670809734,0.9182177100958827,0.603409933283914,0.5674080873608932
63,3202.0,3453.0,3202.0,73.19661399772899,58.17113403055876,0.6069704705879974,0.6891463482897514,63.850708862486336,75.43208866258443,0.9273095858673617,0.6353174603174603,0.7292655555414539
64,468.0,480.0,468.00000000000006,30.377834946489443,20.347892549934702,0.7425172430093615,-1.2997440593258116,24.410573670769317,31.38470965295043,0.975,0.8357142857142857,0.8493197722157008
65,2739.0,3153.0,2739.0,99.95385292579739,38.44781622095948,0.9230601366571238,-1.4366021367854127,59.05423873888826,102.7861858422619,0.8686964795432921,0.6499762695775985,0.5181982875376564
66,312.0,321.0,312.0,20.58418362311609,19.306908179172677,0.34677405386388016,-1.503273283065552,19.931149940667517,21.587033144922902,0.9719626168224299,0.7819548872180451,0.984307876853569
67,566.0,584.0,566.0,47.43458671127005,15.806906612542818,0.942843488135154,1.5179168760720168,26.844991754889815,46.69047011971501,0.9691780821917808,0.8202898550724638,0.6159794376121009
68,2391.0,2695.0,2391.0,65.94737925966727,49.89500097385881,0.6538917946159666,-0.4666255252625435,55.17531831772042,69.52697318307479,0.8871985157699444,0.6758055398530243,0.6878881977712796
69,1422.0,1481.0,1422.0000000000002,45.1693594806718,40.69832238056396,0.43378554298939487,0.7127908419279317,42.55051859394197,47.51841748206689,0.9601620526671168,0.6876208897485493,0.838028288891222
70,740.0,795.0,740.0,71.82328907354582,15.140960649502858,0.977527376365728,1.5031816893680217,30.695231927842155,78.02563681252464,0.9308176100628931,0.6324786324786325,0.3344977092671307
71,2000.0,2188.0,2000.0,58.01484345504326,46.1782582487346,0.6053319165490767,-0.18676435514000556,50.4626504404032,60.40695324215582,0.9140767824497258,0.6944444444444444,0.7663457632178333
72,2854.0,3028.0,2853.9999999999995,74.19770356748087,50.318964014789685,0.7349012396465978,0.12357390145297095,60.28122145970629,77.10382610480494,0.9425363276089829,0.7510526315789474,0.7378168030543049
73,435.0,463.0,434.9999999999999,27.632438741636925,21.563142794627392,0.6253353657430004,-0.608300226350035,23.534213434057992,29.68164415931166,0.9395248380129589,0.696,0.7913422544832522
74,374.0,389.0,374.0,42.77581852955396,11.74275797845953,0.9615817886047825,1.5412602400519158,21.821814538001895,43.104524124504614,0.961439588688946,0.7248062015503876,0.5221834904926705
75,979.0,1073.0,979.0,51.03732082383253,26.388274133831043,0.8559619729598641,1.0341152399233502,35.30582833323309,59.50630218724736,0.9123951537744641,0.5848267622461171,0.6105746368964001
76,8391.0,10131.0,8391.000000000002,140.74514473396349,90.0451169237802,0.768562900268994,1.1000123864837161,103.36224175138982,138.2316895650198,0.8282499259697956,0.61364633611233,0.45910168680415014
77,2005.0,2079.0,2005.0,55.36277983288637,46.493166583401326,0.5429097578642392,-0.2691474060907795,50.525689378711114,58.180752831155424,0.9644059644059644,0.7756286266924565,0.8705395720410007
78,5408.0,5985.0,5408.000000000001,113.70449668762848,65.24711587153058,0.8189740409207295,-0.8881592849340434,82.979994323498,118.70130580579136,0.90359231411863,0.6035040732061154,0.6356386012442388
79,6099.0,6972.0,6099.0,148.2267143679617,56.34033235194783,0.9249471776431404,-1.3779173391350674,88.12200623760081,150.0966355385756,0.8747848537005164,0.633991683991684,0.49700552600075065
80,985.0,1063.0,985.0000000000002,53.182014500958466,24.095034602172742,0.8914762882644771,0.5128426800071839,35.413852537730705,56.08029957123981,0.9266227657572906,0.5571266968325792,0.6599347119796192
81,1389.0,1452.0,1389.0000000000002,56.67129842266814,31.791540849622354,0.8278284470451166,0.12652249183121514,42.0538907550436,59.682493245507096,0.9566115702479339,0.6924227318045862,0.7659964878139048
82,6.0,6.0,6.000000000000001,3.8297084310253524,1.8856180831641272,0.8703882797784891,0.0,2.763953195770684,4.0,1.0,0.75,1.8326278532479736
83,995.0,1063.0,994.9999999999998,53.518453426777675,24.16940644346565,0.8922160385625084,0.5149752291188582,35.593164329846914,55.94640292279746,0.9360301034807149,0.5738177623990772,0.680618447581425
84,3024.0,3111.0,3024.0,69.73775521285641,55.43251435673392,0.6067785463483413,0.8701041221227184,62.050595349916925,73.57309290766564,0.9720347155255545,0.7626733921815889,0.8603290257543288
85,126.0,132.0,125.99999999999999,16.225576778488087,10.350618055644485,0.770102734480392,0.8162069435868533,12.666024736934256,16.64331697709324,0.9545454545454546,0.6923076923076923,0.90625170346279
86,5379.0,5983.0,5378.999999999999,113.65805995348012,64.99033768526897,0.8203890109139175,-0.8902293571052998,82.75720821252031,118.72657663724664,0.8990473006852749,0.6002678272514228,0.6277236645307378
87,16.0,19.0,15.999999999999998,5.247011423100704,4.412354374463901,0.5411483386395481,0.25957305712326145,4.51351666838205,6.082762530298219,0.8421052631578947,0.5333333333333333,1.0780241689052945
88,3537.0,3608.0,3537.000000000001,89.57472389068744,52.00143692612486,0.8142339041711489,-1.4981925195785295,67.1077362882125,89.02246907382428,0.9803215077605322,0.8225581395348838,0.7730590836475979
89,128.0,141.0,128.0,17.97039170739041,9.529640356301703,0.8478120987091614,-1.4739496308751074,12.766152972845846,17.72004514666935,0.9078014184397163,0.7529411764705882,0.8040117370794694
90,3812.0,4312.0,3812.0,94.53800560461126,58.8527771186101,0.7825956626599254,1.1993786358149814,69.66770517628983,96.38464608017192,0.8840445269016698,0.6243039633147723,0.591445245377771
91,125.0,131.0,125.0,13.457246091260457,11.84920721564338,0.4740320644351587,0.24225654427787238,12.6156626101008,14.560219778561036,0.9541984732824428,0.7440476190476191,1.021539659642926
92,150.0,156.0,150.00000000000003,24.705448605540635,8.242001393882925,0.9427109404790506,-0.03361515514228667,13.81976597885342,25.019992006393608,0.9615384615384616,0.75,0.61070816337366
93,808.0,949.0,807.9999999999998,35.8407849969129,31.6754695509267,0.46789737226750466,-0.8256509392972492,32.07456238432586,40.80441152620633,0.8514225500526871,0.6801346801346801,0.6086999840090889
94,9072.0,10279.0,9072.0,138.5352660959821,89.0586047324579,0.765984763433577,-0.42795234628724105,107.47478378595324,140.45995870709916,0.8825761260823037,0.6472140971677249,0.6012357656773675
95,630.0,680.0,630.0000000000001,46.6025346025435,17.96449423371716,0.9227148537923577,1.5310234880945104,28.32209231647889,48.507731342539614,0.9264705882352942,0.7446808510638298,0.5981916633547448
96,514.0,556.0,514.0,37.5876549508688,19.26428930561227,0.8586774410425325,-0.08096178279952689,25.582125126616702,40.11234224026316,0.9244604316546763,0.611904761904762,0.6190293950330806
97,3215.0,3565.0,3214.9999999999995,89.80581490687926,47.31865273759291,0.8499275000645754,0.5031802594523938,63.980193312645966,92.61209424259879,0.9018232819074333,0.6410767696909272,0.6872956918907615
98,32920.0,37464.0,32920.00000000001,257.2096085285683,180.87487028838405,0.7109725858012185,1.1766481968320948,204.73164340834458,274.6434051638597,0.8787102284860132,0.5582688916022249,0.5600853795654068
99,5144.0,5978.0,5143.999999999999,111.58194220955454,64.76044052372961,0.8143425077698397,-0.7660548387784617,80.92925440233387,114.49454135459908,0.8604884576781532,0.5312951869448461,0.6357170905676095
100,2068.0,2415.0,2068.0000000000005,69.46438694271437,42.61904267148987,0.7896651782030195,1.048755496574261,51.31334503335674,73.97972695272672,0.8563146997929607,0.4884270193670288,0.5462841632250105
101,4723.0,5586.0,4723.0,132.75390958881755,56.39535293705385,0.9052819507949266,-1.182757944157939,77.546826948523,136.85393673548452,0.8455066237021124,0.556498173677389,0.4884339616563398
102,16440.0,21495.0,16440.0,188.75799568732728,142.5218879042201,0.6556662194928573,0.21865153518730607,144.6791557738919,198.40614909825754,0.7648290300069783,0.5146989762374378,0.4188168818075461
103,12844.0,14589.0,12843.999999999998,186.31419066503088,93.36882438099678,0.8653683030802498,1.4451094772569233,127.8807597435143,195.65530915362353,0.8803893344300501,0.6457516339869281,0.5813814864546474
104,13872.0,17255.0,13872.0,164.70347519245348,127.16350865850566,0.6355308879301865,-0.20446475954305565,132.89988323759422,189.16923639957952,0.8039408866995074,0.49259614360285503,0.4341549187394232
105,4466.0,4592.0,4466.000000000001,84.37267158249564,68.69288041970857,0.580640155541421,0.6074433619110078,75.40747845397854,88.68483523128404,0.9725609756097561,0.7073170731707317,0.8414894026028802
106,37663.0,47298.0,37663.00000000001,281.9977839114065,191.89093839941373,0.7327762488716002,-0.9409960279655009,218.98406556953051,299.5496619927988,0.7962915979534019,0.5052248916790749,0.38158057091164505
