Metric,Mean,Median,Mode,Range,Min,Max,Std Dev,Variance,IQR,Q1,Q3,Coeff of Variation,Entropy
area,4593.364583333333,3058.0,66.0,34747.0,66.0,34813.0,5360.2388358631615,28732160.377495665,4465.5,1300.25,5765.75,1.166952620158298,6.584962500721156
area_convex,5664.541666666667,3661.5,642.0,53052.0,66.0,53118.0,7699.74664074067,59286098.33159723,5568.75,1379.0,6947.75,1.3592885521612963,6.543295834054492
equivalent_diameter_area,4593.364583333333,3058.0000000000005,65.99999999999999,34747.00000000001,65.99999999999999,34813.00000000001,5360.2388358631615,28732160.377495665,4465.5,1300.2499999999998,5765.75,1.166952620158298,6.584962500721156
major_axis_length,99.02022332598096,90.39673264447228,10.248182904682984,380.4704457640824,10.248182904682984,390.7186286687654,63.66947901871648,4053.8025585147784,70.4542275618123,53.02260143900015,123.47682900081244,0.6429947022954337,6.584962500721156
minor_axis_length,53.175801329101866,49.939571154147025,8.311624597053086,173.06705061805516,8.311624597053086,181.37867521510825,32.19608739942267,1036.5880438312633,43.993642661858686,28.089341485212447,72.08298414707113,0.6054650159414243,6.584962500721156
eccentricity,0.7921414149503283,0.8182901990745342,0.33255878430863367,0.6550293511612559,0.33255878430863367,0.9875881354698897,0.13817024018412163,0.01909101527253786,0.1690004656014068,0.724580223783421,0.8935806893848278,0.17442622942872604,6.584962500721156
orientation,-0.017055589048853025,-0.04868581351365339,-1.54704303971398,3.101994499564943,-1.54704303971398,1.554951459850963,0.9000606536275878,0.8101091802085206,1.2700991917128723,-0.6217464911491711,0.6483527005637013,-52.77218224767887,6.584962500721156
equivalent_diameter,66.6928025077247,62.395926368990544,9.166995688475081,201.36872163964296,9.166995688475081,210.53571732811804,37.42356910493151,1400.5235245515842,45.00339315987759,40.67632940052496,85.67972256040255,0.5611335511144088,6.584962500721156
feret_diameter_max,102.08629427873636,91.53647037162816,120.90492132250036,438.6485164567778,11.180339887498949,449.8288563442768,65.56440043017686,4298.690603768576,69.92538058658965,57.69720478525885,127.6225853718485,0.6422448859898848,6.564129167387826
solidity,0.8786834023042015,0.9133433736128821,0.604483282674772,0.395516717325228,0.604483282674772,1.0,0.08742096626211916,0.007642425342202576,0.11458480606128174,0.828335894931087,0.9429207009923687,0.0994908587471576,6.584962500721156
extent,0.5932336760768263,0.6052404223803857,0.23301526717557253,0.5719014655762118,0.23301526717557253,0.8049167327517843,0.11352131173755535,0.012887088218615223,0.13621380127000793,0.5323032630610098,0.6685170643310178,0.19136019466779874,6.584962500721156
circularity,0.6033407809783573,0.6290515260070295,0.24634793279244135,0.8268893941225322,0.24634793279244135,1.0732373269149735,0.15948472889152815,0.025435378749604234,0.2658681571603666,0.4607119829938091,0.7265801401541757,0.26433606664696696,6.584962500721156
