Metric,Mean,Median,Mode,Range,Min,Max,Std Dev,Variance,IQR,Q1,Q3,Coeff of Variation,Entropy
area,4837.438596491228,3761.5,538.0,17976.0,242.0,18218.0,4035.5672964435053,16285803.404124344,3969.0,2174.25,6143.25,0.8342363868702438,6.797802294866496
area_convex,5028.149122807017,4038.0,251.0,19630.0,251.0,19881.0,4197.705202725706,17620728.96899046,4035.0,2275.0,6310.0,0.8348410319983296,6.832890014164741
equivalent_diameter_area,4837.438596491228,3761.5,538.0,17976.0,242.00000000000006,18218.0,4035.5672964435053,16285803.404124344,3969.0,2174.25,6143.25,0.8342363868702438,6.797802294866496
major_axis_length,85.0406015096144,76.42992717353513,25.84031989244944,147.0996104672718,25.84031989244944,172.93993035972122,31.900247523200235,1017.6257920414428,43.359620089746905,61.04449884883214,104.40411893857905,0.37511784908522433,6.832890014164741
minor_axis_length,64.36918271915084,61.03336440059743,8.897552452540998,141.94989827766827,8.897552452540998,150.84745073020926,31.142397977328383,969.848951778307,33.099005025552806,44.68535052996092,77.78435555551373,0.4838091251399877,6.832890014164741
eccentricity,0.5861528494409698,0.585406347377486,0.12153660344042383,0.8551469011178611,0.12153660344042383,0.9766835045582849,0.23814287588838184,0.05671202933638923,0.41752133804274416,0.3986515789651318,0.816172917007876,0.40628118777466543,6.832890014164741
orientation,0.18272930412835808,0.5005247115239096,-1.569205109770927,3.139199090708586,-1.569205109770927,1.5699939809376593,1.0736592669973797,1.1527442216093509,1.9520483957047658,-0.8809649230110524,1.0710834726937135,5.875681911660915,6.832890014164741
equivalent_diameter,72.25584471008867,69.18913748172108,26.17255958188877,134.74847013593666,17.55346033766304,152.3019304735997,30.63186284757016,938.3110215123493,35.828087091911705,52.6125994521995,88.4406865441112,0.4239361254508068,6.797802294866496
feret_diameter_max,87.59226248429887,79.7961071548113,57.0087712549569,157.02421088534763,26.248809496813376,183.273020382161,33.01420388476522,1089.9376581448473,44.01479917523788,64.35147696443465,108.36627613967254,0.3769077650058771,6.727626856270003
solidity,0.958664269419308,0.9699899202063971,0.7996070726915521,0.1919130927686341,0.7996070726915521,0.9915201654601862,0.03266640387073944,0.0010670939418462608,0.028866117585862883,0.9506282785648013,0.9794943961506641,0.03407491539298369,6.832890014164741
extent,0.7389369981317514,0.7535570059289225,0.761252446183953,0.4749753694581281,0.3793103448275862,0.8542857142857143,0.06441439666391457,0.00414921449757613,0.0742942708853207,0.7020651629072682,0.7763594337925889,0.0871717031719524,6.815346154515619
circularity,0.7894873112095019,0.8385378335744459,0.4152451256020761,0.5306595509949013,0.4152451256020761,0.9459046765969773,0.12770930574818354,0.016309666774683027,0.1643905124568792,0.7229217649477202,0.8873122774045994,0.16176232845659255,6.832890014164741
