object_id,area,area_convex,equivalent_diameter_area,major_axis_length,minor_axis_length,eccentricity,orientation,equivalent_diameter,feret_diameter_max,solidity,extent,circularity
0,30351.0,30883.0,30351.000000000004,216.1214796693651,179.36676391951036,0.5578602163976286,-1.5685033700470583,196.58100982103264,221.6235547048192,0.9827736942654535,0.7573171644584176,0.8648068427197622
1,33493.0,35123.0,33493.0,218.65789238865383,198.6489428334425,0.4179022756771201,-0.8133808974515389,206.50571922301523,235.0,0.953591663582268,0.7854831144465291,0.7877123486986285
2,35909.0,42313.0,35909.0,296.9516478714003,163.65240133977102,0.8344339842644297,0.315680988050446,213.82413056503927,305.6681206799296,0.8486517146030771,0.6357713213292966,0.5216610188853601
3,22433.0,23631.0,22433.0,172.63431333769404,166.9235962031579,0.25507924827778183,-1.3853927735224818,169.0046825003494,187.2591786802452,0.9493038804959587,0.7009217309795345,0.7633831512981025
4,6547.0,6909.0,6546.999999999999,102.1086888396725,84.37928660009052,0.5631314260354445,-1.0761408762743236,91.30114621066436,109.38464243210744,0.9476045737443913,0.7450779560714692,0.79634772995637
5,13685.0,16288.0,13684.999999999998,159.0672958868078,120.91161806716121,0.649772535322719,-0.2735481749871984,132.00107260814474,151.4199458459816,0.8401890962671905,0.6652245770950806,0.5919993131361273
6,25437.0,25979.0,25437.0,184.94428802296073,175.91893335062593,0.3085762712689108,-1.5209714429306183,179.9649807585585,186.51005334833832,0.9791369952654067,0.7681413256832251,0.8719474448067307
7,26365.0,26586.0,26365.000000000004,187.1643141540996,179.4596937877037,0.28396383018858773,-0.012208329072433357,183.2183413224303,191.36614120580475,0.9916873542465959,0.7666472811863914,0.9033339144225071
8,17776.0,18143.0,17776.000000000004,165.81945984880545,137.5461460766916,0.558516529708824,1.3993424847718474,150.4430328968818,172.0523176246109,0.9797718128203715,0.7320649040441479,0.8448000369815438
9,20437.0,21220.0,20437.0,173.8376791802618,151.86005683506212,0.486691551909926,0.9412940148977216,161.31086936642714,182.87974190707948,0.9631008482563619,0.7416802758120123,0.773494881760502
10,30678.0,30871.0,30678.0,235.31625597517856,170.59493592058695,0.6887906868485147,0.008044509501597498,197.63714922398907,230.41918322917473,0.9937481779015905,0.832781367066616,0.821686025517797
11,25694.0,27111.0,25694.000000000004,205.91009335907086,165.7364365101132,0.5934144102430197,-0.49104358955253025,180.87182440177153,218.68013169924697,0.9477333923499687,0.7501021778478426,0.6642697035169737
12,10604.0,11911.0,10604.0,148.24244385582213,97.89817749208072,0.7509207212407705,-0.9639698856809584,116.19566313925691,146.16771189288008,0.890269498782638,0.6410736956653165,0.7174919216254243
13,27331.0,27498.0,27331.0,228.15959498177043,158.75530340033256,0.7182277023012709,1.4916423673750738,186.5446595246209,228.74002710500844,0.9939268310422577,0.8190045248868778,0.8018239488347298
14,29732.0,29922.0,29731.999999999993,236.65564316553548,165.69298889254512,0.7140018307966611,-0.03668660958753042,194.56607655001386,233.8567937862828,0.9936501570750619,0.8253386631134799,0.8021586379928105
15,5890.0,5955.0,5890.0,140.13260609898703,57.066636300602056,0.9133242568498815,1.5615464430389594,86.59896603591817,147.00340132119393,0.9890848026868178,0.7285095856524428,0.5988909437829437
16,18374.0,19730.0,18374.0,179.66273897285728,138.07357456885478,0.6398313379546033,-1.501927109870804,152.95261813700307,190.16045856065872,0.931272174353776,0.6704615945995256,0.6919141855043646
17,7877.0,7999.0,7877.0,101.57012920077707,99.01466517459309,0.22290401170672952,0.3114780329766465,100.1464322573644,104.69479452198185,0.984748093511689,0.7646088138225587,0.9124781142156085
18,7029.0,7129.0,7029.000000000001,98.8415610377771,90.6143228562565,0.39943074311297105,-0.2551605295479036,94.60232956932646,102.45974819410792,0.985972787207182,0.7647698835817648,0.8936360046429371
19,7246.0,7864.0,7246.0,107.50923958313729,97.14419414379537,0.4283998725463107,0.36656931532550235,96.05151607939871,122.03687967167957,0.921414038657172,0.6511502516175414,0.6780736388986649
20,9763.0,9870.0,9762.999999999998,173.2050328160648,76.63756180805396,0.8967846428362203,1.5637472500654666,111.49276960973475,179.02513789968157,0.9891590678824721,0.7370526951532538,0.6312042062616511
21,10289.0,11047.0,10289.0,174.89207898811463,78.64269415897095,0.8931977228818779,1.5705047448560299,114.45681139967202,181.0994202089007,0.9313840861772427,0.7287859470179913,0.6129399203669889
22,7268.0,7786.0,7268.0,124.67385449607934,79.90015900797937,0.7676465754206583,1.3514411822698713,96.19721935240729,144.66858677681205,0.9334703313639866,0.6879969708443772,0.639323156098469
23,14907.0,17666.0,14906.999999999996,169.81126581098937,121.62330668704355,0.6978680285790007,-1.4379408937228748,137.76858093689964,180.9447429465692,0.8438242952564248,0.5841300940438872,0.5471968158765087
24,1516.0,1543.0,1516.0000000000002,59.017933661723596,36.59495679509795,0.7845504182718759,-0.5631811709700085,43.934395976484154,69.40461079784254,0.9825016202203499,0.6152597402597403,0.6440791739992386
25,14886.0,15061.0,14885.999999999998,138.83984749357825,136.58105716361882,0.17964795680005533,-1.3927829504524685,137.67150708453667,141.59802258506295,0.9883805856184849,0.7650323774283071,0.8875000365197737
26,8136.0,8741.0,8136.000000000002,156.1599504432298,76.85535687169063,0.8705059326575383,-0.3397108493279628,101.77955067677046,169.6850022836432,0.9307859512641574,0.5911072362685266,0.5601982395063163
27,31317.0,32903.0,31317.0,213.74010505267984,191.4102612722691,0.4450050524246098,-0.3274075245574793,199.6848587711925,236.5924766344019,0.951797708415646,0.6952380952380952,0.7097663765741407
28,2129.0,2209.0,2129.0,57.200728309488056,52.99112399003415,0.3765250036901671,-0.07496271380127213,52.064642424020946,66.73080248281148,0.9637845178813943,0.6221507890122735,0.6841781169812234
29,9114.0,9634.0,9114.0,118.08366664101801,100.22374463635826,0.5287911630694186,0.580241429183246,107.72328072759515,122.80065146407001,0.9460244965746315,0.6899841017488076,0.7734057499023942
30,1539.0,1593.0,1539.0,60.05802040167872,34.50118715510808,0.8185296553042343,1.3417959744536716,44.266416834293416,65.29931086925804,0.9661016949152542,0.758128078817734,0.7138377037902103
31,31440.0,34714.0,31440.000000000004,297.08371480359415,142.1266708958084,0.8781386979355161,-0.1834083090120547,200.0766135420967,293.47061181658376,0.9056864665552803,0.7232241442767758,0.47147634254194426
32,4098.0,4261.0,4097.999999999999,75.33577497981787,69.91235989654164,0.37255504108176213,-0.6729237681741682,72.23389546691149,78.2368199762746,0.9617460689978878,0.7586079229914846,0.8478545917605723
