Metric,Mean,Median,Mode,Range,Min,Max,Std Dev,Variance,IQR,Q1,Q3,Coeff of Variation,Entropy
area,16645.151515151516,14886.0,1516.0,34393.0,1516.0,35909.0,10620.007222280292,112784553.40128557,19097.0,7268.0,26365.0,0.6380240644017725,5.044394119358453
area_convex,17578.575757575756,16288.0,1543.0,40770.0,1543.0,42313.0,11281.239280274407,127266359.69880624,19247.0,7864.0,27111.0,0.6417607112119186,5.044394119358453
equivalent_diameter_area,16645.151515151516,14885.999999999998,1516.0000000000002,34393.0,1516.0000000000002,35909.0,10620.007222280294,112784553.40128559,19097.000000000004,7268.0,26365.000000000004,0.6380240644017726,5.044394119358453
major_axis_length,162.9517981614755,169.81126581098937,57.200728309488056,239.8829864941061,57.200728309488056,297.08371480359415,61.01380180470438,3722.684010663747,87.82642671805284,118.08366664101801,205.91009335907086,0.37442852728905357,5.044394119358453
minor_axis_length,121.12906407913796,121.62330668704355,34.50118715510808,164.14775567833442,34.50118715510808,198.6489428334425,46.85798903653315,2195.671136547861,85.79282988456575,79.90015900797937,165.69298889254512,0.3868434829639164,5.044394119358453
eccentricity,0.5907551313213648,0.5934144102430197,0.17964795680005533,0.7336763000498262,0.17964795680005533,0.9133242568498815,0.21532927564630847,0.04636669695036389,0.34974429974353816,0.4179022756771201,0.7676465754206583,0.3644983585071418,5.044394119358453
orientation,-0.06327039490235117,-0.1834083090120547,-1.5685033700470583,3.1390081149030884,-1.5685033700470583,1.5705047448560299,1.0105713290225065,1.0212544110423152,1.3936223266347847,-0.8133808974515389,0.580241429183246,-15.972262075844146,5.044394119358453
equivalent_diameter,136.65675039375216,137.67150708453667,43.934395976484154,169.88973458855511,43.934395976484154,213.82413056503927,50.181647133379705,2518.1977090190353,87.021121970023,96.19721935240729,183.2183413224303,0.36720942791914923,5.044394119358453
feret_diameter_max,169.60421282281953,179.02513789968157,65.29931086925804,240.36880981067156,65.29931086925804,305.6681206799296,60.435932207939494,3652.5019018426583,95.87948023517696,122.80065146407001,218.68013169924697,0.3563350886282236,5.044394119358453
solidity,0.9503720750981346,0.9617460689978878,0.8401890962671905,0.15373773477506714,0.8401890962671905,0.9939268310422577,0.04280933854852373,0.0018326394669621194,0.05336400733444635,0.9313840861772427,0.984748093511689,0.04504481946621093,5.044394119358453
extent,0.7182675273351916,0.7320649040441479,0.5841300940438872,0.24865127302272882,0.5841300940438872,0.832781367066616,0.06450290400809418,0.004160624625477411,0.09414721922303315,0.6704615945995256,0.7646088138225587,0.08980345282683623,5.044394119358453
circularity,0.7280263708296157,0.7174919216254243,0.47147634254194426,0.4410017716736643,0.47147634254194426,0.9124781142156085,0.11943914876032309,0.014265710256590588,0.182362869419328,0.639323156098469,0.821686025517797,0.16405882196851923,5.044394119358453
