object_id,area,area_convex,equivalent_diameter_area,major_axis_length,minor_axis_length,eccentricity,orientation,equivalent_diameter,feret_diameter_max,solidity,extent,circularity
0,66255.0,66603.0,66255.00000000001,296.5178668773848,284.5280204677036,0.28148882520057306,-0.6763082680587029,290.44532366080233,300.30817504690077,0.9947750101346786,0.7797825012357884,0.9002942582632573
1,87521.0,87964.0,87521.0,342.8322180629829,325.08518347861457,0.3175723249660523,-0.5014895039386457,333.8191099903751,346.8097461144943,0.9949638488472557,0.7822896369259372,0.899851054075643
2,85036.0,87300.0,85035.99999999999,400.41798479200935,290.0872431769757,0.6893157134034797,0.46002150729915897,329.0458903042238,466.71725916233265,0.9740664375715922,0.7482138457748214,0.6907069038436857
3,8484.0,11671.0,8484.0,197.32743547167055,70.88313601333248,0.9332545186520742,-1.3398917716797798,103.93346091386124,197.6486782146544,0.7269299974295261,0.42400919586186214,0.4340793967874629
4,67703.0,69304.0,67703.00000000001,299.255772492494,289.7856264237584,0.2495793859064808,-0.683974771868625,293.6020042458919,323.066556610244,0.9768988802955096,0.7650056497175142,0.8431930229960092
5,34984.0,35193.0,34984.0,307.42489305181016,151.0590478160238,0.8709515210712899,-1.5258829855075764,211.05215524370968,308.5206638136253,0.9940613190123035,0.8179947624392069,0.7007483850368
6,8914.0,10267.0,8914.000000000002,149.81349608266166,98.00369969928926,0.7563463631806537,-0.5308216536897865,106.53477038868222,167.6573887426379,0.8682185643323269,0.4771182358293636,0.4959995678027513
7,58870.0,60815.0,58870.000000000015,300.365190646585,251.90498805594012,0.5446516308387944,0.7293773116766015,273.7802257259626,312.9472799050984,0.9680177587766177,0.7702271299979067,0.8419510207612335
8,57922.0,58523.0,57922.0,299.7227062135765,247.7030600984244,0.5630236902674904,1.345693690220944,271.566899511244,304.8835843399903,0.9897305332946021,0.8046957488191164,0.8700180387609642
9,58847.0,67061.0,58847.0,348.3865494768975,251.0394170731932,0.6933746794960222,1.3598414962202319,273.7267387177039,371.4310164754688,0.8775145017223125,0.6864865495438743,0.5804585344223986
10,40230.0,42929.0,40230.0,261.41528424944227,203.18087195859061,0.6292115391975011,-0.6526554731951006,226.32372143612255,269.4327374318125,0.9371287474667475,0.7152762961382547,0.7660189389243633
11,5359.0,5463.0,5359.0,192.94456436403345,38.950972069291495,0.9794109869831016,-1.5600568237822956,82.60321252975417,215.0,0.980962840929892,0.6559363525091799,0.32988018357884624
12,16115.0,16343.0,16115.0,267.2042448340535,81.0222939167638,0.9529198382380103,-1.547485301170811,143.24194659179673,271.01660465735307,0.9860490729976137,0.8035803331006283,0.5221959904312948
13,6348.0,6858.0,6348.0,150.03035399226542,57.750681306845536,0.9229471682721881,-0.1302587650216542,89.90286219013727,157.48650735856708,0.9256342957130359,0.7345521869937515,0.5320733076725175
