Metric,Mean,Median,Mode,Range,Min,Max,Std Dev,Variance,IQR,Q1,Q3,Coeff of Variation,Entropy
area,26708.47619047619,19268.0,687.0,121163.0,687.0,121850.0,26844.142696435214,720607997.106576,27789.0,10062.0,37851.0,1.0050795299960766,4.392317422778759
area_convex,27695.904761904763,20725.0,731.0,124548.0,731.0,125279.0,27418.072562427664,751750703.0385487,26951.0,11614.0,38565.0,0.9899684736113314,4.392317422778759
equivalent_diameter_area,26708.47619047619,19268.0,687.0,121163.0,687.0,121850.0,26844.142696435214,720607997.106576,27789.0,10061.999999999998,37851.0,1.0050795299960766,4.392317422778759
major_axis_length,202.8654950207788,204.12712264866315,47.12026028907551,372.1037838420022,47.12026028907551,419.22404413107773,89.67500889947536,8041.607221120984,135.21831536050516,132.68085198404,267.89916734454516,0.4420417030027224,4.392317422778759
minor_axis_length,140.99797798427417,140.16701953446213,9.746907458694935,363.93887621499675,9.746907458694935,373.6857836736917,85.25674938701178,7268.713316039733,108.31977895241629,87.68283807518567,196.00261702760196,0.6046664683129049,4.392317422778759
eccentricity,0.68266461483289,0.6631270219964728,0.27517316555201293,0.7194825648963556,0.27517316555201293,0.9946557304483686,0.19584795783640588,0.03835642258869061,0.32564495655072234,0.5050900331008742,0.8307349896515965,0.2868875192606074,4.392317422778759
orientation,0.11858143324884361,0.09781561308874806,-1.5615337761991706,3.105731956241533,-1.5615337761991706,1.5441981800423625,0.969087175591962,0.9391299538968061,1.5642917160944294,-0.711933633561744,0.8523580825326853,8.172334817022566,4.392317422778759
equivalent_diameter,163.46354604418812,156.62943384931555,29.575590733458846,364.3079434818972,29.575590733458846,393.88353421535606,85.35781850534511,7285.957179991436,106.34275590060878,113.18717373945339,219.52992964006216,0.522182594046203,4.392317422778759
feret_diameter_max,213.27257661600868,214.67417171145672,56.22277118748239,376.5589289801656,56.22277118748239,432.781700167648,93.7394995605077,8787.093777854421,117.86215809460842,156.60459763365824,274.46675572826666,0.4395290808029344,4.392317422778759
solidity,0.9545320619981249,0.9705400981996727,0.8633854645814167,0.131845400828961,0.8633854645814167,0.9952308654103778,0.0375788859878565,0.0014121726720883172,0.0415758648629978,0.9398084815321477,0.9813843463951455,0.039368909106303356,4.392317422778759
extent,0.7187174432501487,0.7308510638297873,0.5615855435733023,0.2680575422379814,0.5615855435733023,0.8296430858112837,0.07573913115157724,0.005736415987595817,0.08441825158973248,0.6849737819532444,0.7693920335429769,0.10538095584416798,4.392317422778759
circularity,0.6899532401972341,0.6992617381031494,0.2395610493632954,0.6269169194909316,0.2395610493632954,0.866477968854227,0.1619490354183713,0.026227490072940878,0.1797179400194331,0.6166605807273284,0.7963785207467615,0.23472465376360227,4.392317422778759
