Metric,Mean,Median,Mode,Range,Min,Max,Std Dev,Variance,IQR,Q1,Q3,Coeff of Variation,Entropy
area,53975.444444444445,30834.0,7528.0,160308.0,7528.0,167836.0,48715.76973084933,2373226220.4691358,61085.0,19791.0,80876.0,0.9025543046892599,3.1699250014423126
area_convex,56431.77777777778,34157.0,7724.0,168271.0,7724.0,175995.0,50659.44932537875,2566379805.9506173,61122.0,20821.0,81943.0,0.8977113839097922,3.1699250014423126
equivalent_diameter_area,53975.444444444445,30834.000000000004,7528.000000000001,160308.0,7528.000000000001,167836.0,48715.76973084933,2373226220.4691358,61085.0,19790.999999999996,80876.0,0.9025543046892599,3.1699250014423126
major_axis_length,333.65652397226734,309.7135321035693,184.64752711980415,339.5772593652696,184.64752711980415,524.2247864850738,96.50645708497798,9313.496259094698,75.50338313235585,282.33529174013137,357.8386748724872,0.2892389333079528,3.1699250014423126
minor_axis_length,189.09353167667277,122.09774135009403,55.676073360682174,360.9795779981219,55.676073360682174,416.65565135880405,125.23819182241272,15684.604690947444,220.37741371197114,93.69882361367958,314.0762373256507,0.6623081747531956,3.1699250014423126
eccentricity,0.7620583840589487,0.915790682642521,0.3478179832476424,0.6304949587006778,0.3478179832476424,0.9783129419483203,0.23319916735298768,0.054381851654126755,0.3465909028624359,0.606866977993508,0.9534578808559439,0.30601220619199787,3.1699250014423126
orientation,0.04383530229721397,0.5695718482842906,-1.570073515754678,3.112448683742402,-1.570073515754678,1.5423751679877242,1.1830027754807946,1.3994955667952633,2.4204279467068237,-1.50639680634183,0.9140311403649937,26.987444216986326,3.1699250014423126
equivalent_diameter,237.59513641855983,198.13901211615044,97.90274405125888,364.36928866343044,97.90274405125888,462.2720327146893,110.7800589527215,12272.221461568452,162.15550103952233,158.7409330634465,320.89643410296884,0.4662555834373884,3.1699250014423126
feret_diameter_max,341.50725016850055,337.4151745253909,195.0102561405425,340.97948256720554,195.0102561405425,535.9897387077481,92.68356125437597,8590.242526793663,80.28589735413834,287.06271091871196,367.3486082728503,0.2713955888451729,3.1699250014423126
solidity,0.9565591243733166,0.9746245468669084,0.8865644824172197,0.10228760579669094,0.8865644824172197,0.9888520882139107,0.0357374206269037,0.0012771632330642422,0.033457388163082524,0.9505307141827962,0.9839881023458787,0.03736038862241457,3.1699250014423126
extent,0.7487281024526936,0.7577822873990121,0.6700616642416684,0.17152877894712648,0.6700616642416684,0.8415904431887948,0.053022910644960015,0.0028114290532634144,0.08937351149376715,0.7019114219114219,0.791284933405189,0.07081731067829143,3.1699250014423126
circularity,0.6113376578550666,0.5962416925666386,0.3935238176439813,0.4826881257372612,0.3935238176439813,0.8762119433812425,0.16243193625646668,0.026384133916024854,0.23926392055852275,0.48444046020277864,0.7237043807613014,0.26569921575970606,3.1699250014423126
