object_id,area,area_convex,equivalent_diameter_area,major_axis_length,minor_axis_length,eccentricity,orientation,equivalent_diameter,feret_diameter_max,solidity,extent,circularity
0,15320.0,17658.0,15319.999999999998,210.03653909452615,99.48247497476595,0.8807165741337103,1.2587185737259143,139.6639890069831,222.3892983036729,0.8675954241703477,0.5638571954361428,0.5323052478109535
1,15703.0,16558.0,15703.000000000002,160.6983968852023,126.91246558544637,0.6134215728816338,1.2333910850355227,141.39901191654863,174.54225849346628,0.9483633289044571,0.7776457188134502,0.7688707531534589
2,20610.0,31294.0,20610.0,295.5755380557559,139.75419928484934,0.8811587217395841,-1.3008013162491863,161.99218196256172,290.26884090442775,0.6585927014763213,0.43982074263764404,0.3054875471068597
3,3876.0,4281.0,3876.0,114.28014739282605,46.97586584869178,0.9116088101122588,1.0058540334597998,70.2500994689224,111.28791488746656,0.905395935529082,0.4797029702970297,0.5806211741795868
4,2944.0,3159.0,2944.0,79.35112173251845,48.032863577334616,0.7959818139359938,0.43840569326959794,61.224318858606495,81.88406438373708,0.9319404874960431,0.656556645851918,0.7570136246226454
5,1289.0,1337.0,1289.0000000000002,46.81926402743906,36.1216637942814,0.6362137402538398,-0.3226020599421387,40.511797950271536,49.33558553417604,0.9640987284966342,0.654979674796748,0.803843825476744
6,7673.0,8289.0,7673.0,121.38253188530351,86.4484101359268,0.7019785239736835,-0.9133592931038967,98.84112012089354,126.03570922560003,0.9256846422970202,0.5915503816205381,0.6883727155528041
7,6933.0,10753.0,6932.999999999998,181.91578186980118,82.73387342308439,0.890597597661441,-0.9774978325910664,93.95408327288858,162.16349774224778,0.644750302241235,0.3684042722780169,0.3536068509739672
8,3472.0,3966.0,3472.000000000001,81.21856836651574,62.39167350545674,0.6402162976066207,0.41609043677725355,66.48825234069915,93.55746896961247,0.875441250630358,0.4901185770750988,0.5949392075164122
9,1067.0,1110.0,1066.9999999999998,47.300946023098476,30.030258148172333,0.7726136512946312,-0.6990038953773116,36.85846706297507,48.54894437575342,0.9612612612612612,0.6196283391405343,0.7798372904758843
10,4044.0,4472.0,4043.999999999999,82.00186764856309,68.6721850774425,0.5465191632452105,-0.5572820829721393,71.75639845274425,89.37561188601732,0.9042933810375671,0.7294372294372294,0.6252576293315046
11,1485.0,1772.0,1484.9999999999998,96.92861534943319,25.18764691688089,0.9656469212183678,0.20778480612084657,43.482878514786904,97.98469268207153,0.8380361173814899,0.5210526315789473,0.3834504495122981
12,3534.0,4610.0,3534.0,83.77037927982052,69.71889444085282,0.554382666917501,0.3555932828894269,67.07927065117856,95.90099061010788,0.7665943600867678,0.5027027027027027,0.41918999555701086
13,998.0,1340.0,998.0000000000001,65.52372799215773,23.732063094589872,0.932104145461845,1.5493409957934026,35.64678198162763,64.13267497929586,0.744776119402985,0.5280423280423281,0.4607478281779557
14,5105.0,5437.0,5105.000000000001,109.07299374268588,60.9885143649487,0.8290643460587226,-0.5563441438069984,80.6218821156701,121.64292005702592,0.9389369137391944,0.6244648318042814,0.6843143021309149
15,13638.0,17565.0,13638.0,185.35180663045284,118.88495061617081,0.767205286068546,0.04924312315117899,131.77420427040397,190.06577808748213,0.7764304013663536,0.5714644877435575,0.49648019451800457
16,7637.0,10942.0,7637.0,163.8492753885354,82.80193619578723,0.8629119476856711,0.60381009594879,98.60897729488141,169.84993376507393,0.6979528422591847,0.412476370510397,0.3336502622895369
17,270.0,284.0,270.0,19.828445269372263,17.6830796003657,0.4524226714651617,-1.1517538191029495,18.5411616971131,21.840329667841555,0.9507042253521126,0.6766917293233082,0.8843322095211714
18,9032.0,10376.0,9031.999999999998,160.2556993169712,78.3915280765602,0.8721910938130022,0.4548334066467346,107.23758468022295,157.54364474646383,0.8704703161141095,0.570346046981561,0.5320075719499598
19,2053.0,2333.0,2052.9999999999995,73.84055465861383,37.36385322682391,0.8625292464447052,1.520352134321069,51.1269086229677,71.7007670809734,0.8799828546935277,0.7052559257986946,0.6248397899069758
20,2298.0,2396.0,2298.0000000000005,63.08317222635484,49.007790079461934,0.6296538626142898,1.1813872744449267,54.09163034889413,68.06614430096654,0.9590984974958264,0.6595866819747417,0.8043259461946846
21,1117.0,1183.0,1116.9999999999998,45.93137317158346,32.04944606239894,0.7163237443746514,-0.3679874044881291,37.71218067772237,46.61544808322666,0.9442096365173288,0.6708708708708708,0.8061621458330264
22,326.0,342.0,326.0,23.512446682687063,18.27843552910863,0.6290139364260505,-0.4470279610588883,20.37341629633241,26.627053911388696,0.9532163742690059,0.7799043062200957,0.8408706401633879
