Metric,Mean,Median,Mode,Range,Min,Max,Std Dev,Variance,IQR,Q1,Q3,Coeff of Variation,Entropy
area,4121.242647058823,3512.0,2864.0,12058.0,436.0,12494.0,2494.156150756744,6220814.904357699,3208.0,2329.75,5537.75,0.6051951715429156,7.043345194191515
area_convex,4318.014705882353,3711.5,458.0,12762.0,458.0,13220.0,2603.168459626749,6776486.0291955015,3522.5,2423.75,5946.25,0.6028623422890386,7.087462841250339
equivalent_diameter_area,4121.242647058823,3512.000000000001,2864.0,12058.000000000002,435.99999999999994,12494.000000000002,2494.1561507567444,6220814.9043577,3208.0000000000005,2329.7500000000005,5537.750000000001,0.6051951715429157,7.043345194191515
major_axis_length,81.08752327947698,78.23545431722005,40.467998398669685,140.0583850152454,40.467998398669685,180.52638341391508,23.765836716496025,564.8149948351505,33.0260545509863,63.27844724769085,96.30450179867715,0.29308869916503033,7.087462841250339
minor_axis_length,61.891415019817316,60.57129140100059,13.776121128551905,106.32290662286616,13.776121128551905,120.09902775141806,22.656830483631943,513.3319675640337,28.13641139517503,46.93089908585617,75.0673104810312,0.36607388078584635,7.087462841250339
eccentricity,0.5640836348251725,0.5425396360343967,0.11904761269680865,0.8590516555766313,0.11904761269680865,0.97809926827344,0.23536375354534142,0.05539609648295222,0.3843238092711776,0.38613528789014306,0.7704590971613207,0.41724974633998757,7.087462841250339
orientation,-0.07104963653449847,-0.026721551194872146,-1.5648464993297568,3.1293171482194277,-1.5648464993297568,1.564470648889671,0.9901271650797315,0.980351803028826,1.7754501857788871,-1.0276151166041294,0.7478350691747576,-13.935710488806945,7.087462841250339
equivalent_diameter,69.14005323925834,66.87001956476735,60.38673741908488,102.56509615106799,23.56124872549269,126.12634487656068,21.609769775655565,466.9821497568367,29.507505277721904,54.46140043437906,83.96890571210096,0.31255066727928615,7.043345194191515
feret_diameter_max,85.04549014101846,82.18064767076783,47.50789408087881,120.71054170353383,40.11234224026316,160.822883943797,24.32681685791703,591.7940184386362,34.272451690706546,66.57270473176935,100.8451564224759,0.2860447604873514,6.969815782426809
solidity,0.9532561411420083,0.9662510442021266,0.5755347593582888,0.4179113294366372,0.5755347593582888,0.993446088794926,0.04429194804101111,0.001961776661267628,0.041074147120721105,0.9377005838152821,0.9787747309360032,0.04646384757400986,7.087462841250339
extent,0.7136016624043995,0.724505930676925,0.4019607843137255,0.4799836601307189,0.4019607843137255,0.8819444444444444,0.06162643775342898,0.003797817830177256,0.09044335244174695,0.6712389081109071,0.7616822605526541,0.08635971719262217,7.087462841250339
circularity,0.7752475112802545,0.8118311533163506,0.34413751033195755,0.5784060779209443,0.34413751033195755,0.9225435882529018,0.12020729736473248,0.014449794339733221,0.15482122821084499,0.7137179001504762,0.8685391283613212,0.15505666979339344,7.087462841250339
