Metric,Mean,Median,Mode,Range,Min,Max,Std Dev,Variance,IQR,Q1,Q3,Coeff of Variation,Entropy
area,4773.172727272728,3422.0,1468.0,24010.0,4.0,24014.0,4302.422748467302,18510841.50652893,4553.75,1686.5,6240.25,0.9013758760256723,6.763177895342838
area_convex,5505.781818181818,3800.0,4.0,27087.0,4.0,27091.0,5165.911202527265,26686638.552396696,5956.25,1788.0,7744.25,0.9382702353856097,6.7813597135246555
equivalent_diameter_area,4773.172727272728,3422.0,1468.0000000000002,24010.0,3.9999999999999996,24014.0,4302.422748467302,18510841.50652893,4553.75,1686.5,6240.25,0.9013758760256723,6.763177895342838
major_axis_length,95.22729380732103,88.0118881427141,2.0,281.95666632495875,2.0,283.95666632495875,52.0752772333951,2711.8344989349575,69.56732427303518,59.9547656708354,129.52208994387058,0.5468524322318984,6.7813597135246555
minor_axis_length,57.61282485035255,56.72775353286206,1.7888543819998317,132.47269464828003,1.7888543819998317,134.26154903027987,28.54038115257906,814.55335633449,36.49482834353901,38.60748904388109,75.1023173874201,0.49538242963631407,6.7813597135246555
eccentricity,0.7175576256787335,0.748924630382011,0.0,0.9966611550814045,0.0,0.9966611550814045,0.19402084738694272,0.037644089220747315,0.248753515907577,0.6162904068470325,0.8650439227546095,0.270390614556454,6.7813597135246555
orientation,0.09233280639976217,0.18619696118927775,-1.5541274224580606,3.104107780184124,-1.5541274224580606,1.5499803577260634,0.9373444677600432,0.8786146512403588,1.592758651088944,-0.7231426644931191,0.8696159865958247,10.151803073132385,6.7813597135246555
equivalent_diameter,70.03096276393235,66.00742913174696,43.23327019404407,172.60196872073809,2.256758334191025,174.85872705492912,34.249912767359596,1173.056524571742,42.79760929429148,46.3388258669062,89.13643516119768,0.4890681409423538,6.763177895342838
feret_diameter_max,98.80334679086509,91.00468167202021,2.23606797749979,279.5741518513773,2.23606797749979,281.81021982887705,53.6390167459239,2877.144117469504,72.7192325162359,61.601094079815425,134.32032659605133,0.5428866378328301,6.7813597135246555
solidity,0.8972514869836428,0.9200282656141623,1.0,0.3020813258816728,0.6979186741183272,1.0,0.07196990914570525,0.005179667822441069,0.10137620665639147,0.8535503717474011,0.9549265784037926,0.08021152395929915,6.71995164532317
extent,0.6448701833745999,0.6501989372190565,0.3821619488393786,0.6178380511606214,0.3821619488393786,1.0,0.10294382002051562,0.010597430080416312,0.10175820910866251,0.5956359750556517,0.6973941841643142,0.15963495083896037,6.7813597135246555
circularity,0.68658113069693,0.6520822453713795,0.22052612232171684,2.9210665312680764,0.22052612232171684,3.141592653589793,0.34551506843608676,0.11938066251639373,0.2660130088372591,0.5219527063337626,0.7879657151710217,0.5032399711966504,6.7813597135246555
