Metric,Mean,Median,Mode,Range,Min,Max,Std Dev,Variance,IQR,Q1,Q3,Coeff of Variation,Entropy
area,43436.166666666664,26068.5,1187.0,222934.0,1187.0,224121.0,57346.43758455175,3288613903.6388893,32469.0,12982.25,45451.25,1.3202462828875727,3.584962500721157
area_convex,46487.666666666664,27282.5,1239.0,239901.0,1239.0,241140.0,61519.756035945255,3784680382.722223,34116.0,14075.0,48191.0,1.3233565039317652,3.584962500721157
equivalent_diameter_area,43436.166666666664,26068.5,1187.0000000000002,222933.99999999997,1187.0000000000002,224120.99999999997,57346.43758455174,3288613903.638889,32469.0,12982.250000000002,45451.25,1.3202462828875725,3.584962500721157
major_axis_length,289.29295639497315,288.1316509310412,39.48021974881044,619.0701083958056,39.48021974881044,658.5503281446161,145.0783936282934,21047.740297766046,107.80531692854106,228.8650348500886,336.67035177862965,0.5014930036188546,3.584962500721157
minor_axis_length,159.58186922841097,139.99867136289112,38.43619039166202,417.4897644328137,38.43619039166202,455.9259548244757,109.498809122061,11989.989199149551,100.82056379299783,77.85769353196096,178.6782573249588,0.6861607126893242,3.584962500721157
eccentricity,0.7192598195133181,0.8410552654686501,0.22845005217879527,0.7603876460597014,0.22845005217879527,0.9888376982384967,0.2672080954691237,0.07140016628423633,0.25510344417949793,0.6269205052789317,0.8820239494584297,0.3715042717802979,3.584962500721157
orientation,0.2813951308250644,0.3645882114982651,-1.557742939428202,3.102291826236425,-1.557742939428202,1.5445488868082229,1.164994921979552,1.357213168238142,1.7618196401122277,-0.36803711333873224,1.3937825267734953,4.1400678063040015,3.584962500721157
equivalent_diameter,202.1716514791252,181.69791290966117,38.875896640471694,495.3148183720502,38.875896640471694,534.1907150125219,120.13021439217718,14431.268409910452,111.65036034552426,128.55411442930213,240.2044747748264,0.5941991051331001,3.584962500721157
feret_diameter_max,299.57404841618046,300.55976128127884,42.05948168962618,669.8513273307174,42.05948168962618,711.9108090203435,152.39495676981352,23224.222848873334,87.73972357789012,244.0851490948612,331.8248726727513,0.5087054688999637,3.584962500721157
solidity,0.9242117852733184,0.9311826822832994,0.820149619818494,0.15970800574329458,0.820149619818494,0.9798576255617886,0.04646682646364605,0.0021591659616025964,0.03086251144759289,0.9223031242674071,0.953165635715,0.05027724944007758,3.584962500721157
extent,0.6968261335281394,0.7171589795360312,0.5610481229528849,0.24004477322197848,0.5610481229528849,0.8010928961748633,0.09284102912488597,0.008619456688967924,0.19047460857479825,0.5948532781592667,0.785327886734065,0.13323413783983296,3.584962500721157
circularity,0.5952764359743218,0.6361793721689284,0.2748992390113364,0.5981494157058941,0.2748992390113364,0.8730486547172305,0.15503328107134565,0.024035318239746858,0.20177452360905634,0.4970284670425166,0.6988029906515729,0.26043913668041324,3.584962500721157
