Metric,Mean,Median,Mode,Range,Min,Max,Std Dev,Variance,IQR,Q1,Q3,Coeff of Variation,Entropy
area,24352.571428571428,15760.0,1662.0,122619.0,1662.0,124281.0,27995.656861414074,783756803.102041,26030.0,6341.0,32371.0,1.149597566874126,4.392317422778759
area_convex,30432.333333333332,20487.0,1817.0,156432.0,1817.0,158249.0,36437.40471696546,1327684462.5079365,30154.0,7217.0,37371.0,1.1973253683132674,4.392317422778759
equivalent_diameter_area,24352.571428571428,15760.000000000004,1662.0,122619.0,1662.0,124281.0,27995.656861414074,783756803.102041,26030.0,6340.999999999999,32371.0,1.149597566874126,4.392317422778759
major_axis_length,226.86018855020353,211.46876805732526,52.967596870369356,575.5234981542901,52.967596870369356,628.4910950246594,155.58115464521865,24205.495680739437,137.43216163338334,109.68685028450696,247.1190119178903,0.6858019277842087,4.392317422778759
minor_axis_length,123.52688563354798,98.76536555533224,22.5354090141833,361.773703540464,22.5354090141833,384.3091125546473,79.8265436971524,6372.277078633381,83.30990166974873,69.19406668435506,152.5039683541038,0.6462280926758244,4.392317422778759
eccentricity,0.7374130054515508,0.7423467397110965,0.38662531117582294,0.5930171341932244,0.38662531117582294,0.9796424453690474,0.1736173939418188,0.0301429994791487,0.28402577810280305,0.6154795206093634,0.8995052987121664,0.2354411878530745,4.392317422778759
orientation,0.24707736520278992,0.529736138641431,-1.497995830884142,3.0512047126545374,-1.497995830884142,1.5532088817703955,1.0027001302841145,1.0054075512717802,1.6113016435373266,-0.45985401725470915,1.1514476262826174,4.05824357670782,4.392317422778759
equivalent_diameter,151.973565687667,141.65541015092282,46.00134914706133,351.7919185928927,46.00134914706133,397.79326773995405,88.94207267104352,7910.692291021186,113.16405237080164,89.85328014694659,203.01733251774823,0.5852469952164936,4.392317422778759
feret_diameter_max,233.47495684367817,225.10886255321003,61.587336360651285,537.2323359948919,61.587336360651285,598.8196723555432,153.41886875070927,23537.34928874736,152.462427807663,117.0,269.462427807663,0.6571105990328119,4.392317422778759
solidity,0.8464282126876421,0.871432244793006,0.6571094362696229,0.2628676454721647,0.6571094362696229,0.9199770817417876,0.07565327457846502,0.005723417954444622,0.08863489264570046,0.8123791102514507,0.9010140028971512,0.08937943400804788,4.392317422778759
extent,0.6149166815674979,0.6044703595724004,0.4453319854494834,0.31784175262840253,0.4453319854494834,0.7631737380778859,0.07837049052667468,0.006141933785391606,0.10223637941721675,0.5753703703703704,0.6776067497875872,0.12744895833188116,4.392317422778759
circularity,0.5066489240417099,0.5457131094743537,0.22015690210537434,0.48259615513132226,0.22015690210537434,0.7027530572366966,0.1694655847620076,0.02871858441872918,0.3394356511337944,0.3195001072884543,0.6589357584222487,0.334483261920549,4.392317422778759
